iso_code,continent,location,N_Year_CY,N_Month_CY,total_cases_CY,new_cases_CY,total_deaths_CY,new_deaths_CY,reproduction_rate_CY,N_Year_LY,N_Month_LY,total_cases_LY,new_cases_LY,total_deaths_LY,new_deaths_LY,reproduction_rate_LY
COL,South America,Colombia,2021,9,148051211.0,48191.0,3771875.0,1354.0,26.44,2020,9,21951355.0,214585.0,697511.0,6336.0,27.540000000000003
OWID_WRL,,World,2021,11,7646799051.0,15629336.0,153413872.0,215625.0,31.999999999999996,2020,11,1650462841.0,17344012.0,41541703.0,276614.0,31.820000000000007
HRV,Europe,Croatia,2021,5,10797806.0,23998.0,237698.0,945.0,20.66,2020,5,68134.0,170.0,2877.0,34.0,14.6
PSE,Asia,Palestine,2021,7,9780037.0,2571.0,111171.0,40.0,30.530000000000005,2020,7,230938.0,9409.0,1465.0,74.0,38.52
BHR,Asia,Bahrain,2021,8,8399912.0,3354.0,42945.0,4.0,30.609999999999996,2020,8,1447593.0,10990.0,5311.0,43.0,31.06999999999999
TZA,Africa,Tanzania,2021,11,786505.0,116.0,21802.0,5.0,7.52,2020,11,15270.0,0.0,630.0,0.0,-0.0
BFA,Africa,Burkina Faso,2021,11,461090.0,1207.0,7430.0,72.0,3.2599999999999985,2020,11,79775.0,386.0,2028.0,1.0,37.49999999999999
BMU,North America,Bermuda,2021,5,76289.0,101.0,965.0,5.0,0.0,2020,5,3874.0,26.0,255.0,3.0,0.0
OWID_LIC,,Low income,2021,12,44322251.0,176867.0,1172809.0,1060.0,0.0,2020,12,10824943.0,69055.0,274602.0,1758.0,0.0
ETH,Africa,Ethiopia,2021,3,5589105.0,47517.0,80196.0,500.0,36.61000000000001,2020,3,203.0,26.0,0.0,0.0,0.0
ISR,Asia,Israel,2021,2,20255490.0,132372.0,150058.0,956.0,24.309999999999995,2020,2,22.0,6.0,0.0,0.0,0.0
GNQ,Africa,Equatorial Guinea,2021,5,247897.0,835.0,3499.0,6.0,15.370000000000001,2020,5,21842.0,991.0,219.0,11.0,21.569999999999997
KAZ,Asia,Kazakhstan,2021,8,23663637.0,230112.0,346850.0,3578.0,28.54,2020,8,3642536.0,40306.0,46271.0,1085.0,25.870000000000008
SUR,South America,Suriname,2021,6,562825.0,6778.0,12653.0,220.0,29.780000000000005,2020,6,7377.0,492.0,167.0,12.0,28.2
KGZ,Asia,Kyrgyzstan,2021,8,5315306.0,12842.0,75767.0,203.0,21.62000000000001,2020,8,1276140.0,8093.0,40932.0,-320.0,19.649999999999995
ABW,North America,Aruba,2021,9,454147.0,924.0,4703.0,20.0,0.0,2020,9,94766.0,1957.0,599.0,17.0,0.0
BRA,South America,Brazil,2021,5,484932463.0,1882784.0,13514947.0,58714.0,31.470000000000002,2020,5,7988757.0,428950.0,510577.0,23361.0,42.36999999999999
HND,North America,Honduras,2021,5,7010833.0,25894.0,182802.0,1072.0,32.31,2020,5,86306.0,4431.0,4322.0,141.0,41.529999999999994
MNE,Europe,Montenegro,2021,6,2999422.0,629.0,48024.0,29.0,23.42,2020,6,10921.0,224.0,277.0,3.0,29.02
PRY,South America,Paraguay,2021,12,14392559.0,3043.0,512668.0,152.0,36.06000000000001,2020,12,2979709.0,25508.0,62415.0,506.0,31.7
IRN,Asia,Iran,2021,5,84973293.0,414059.0,2376409.0,8398.0,26.42,2020,5,3727988.0,56826.0,215665.0,1769.0,35.47999999999999
IMN,Europe,Isle of Man,2021,11,312082.0,1648.0,1896.0,9.0,0.0,2020,11,10891.0,16.0,742.0,1.0,0.0
UKR,Europe,Ukraine,2021,6,68545345.0,39202.0,1615554.0,2008.0,22.08,2020,6,1011298.0,21582.0,27975.0,465.0,34.940000000000005
CAF,Africa,Central African Republic,2021,3,156694.0,157.0,1973.0,4.0,20.15,2020,3,41.0,3.0,0.0,0.0,0.0
MWI,Africa,Malawi,2021,3,1020068.0,1606.0,33679.0,73.0,20.669999999999998,2020,3,0.0,0.0,0.0,0.0,0.0
ATG,North America,Antigua and Barbuda,2021,5,38611.0,28.0,1144.0,10.0,13.38,2020,5,776.0,2.0,93.0,0.0,0.0
MHL,Oceania,Marshall Islands,2021,11,120.0,0.0,0.0,0.0,0.0,2020,11,76.0,2.0,0.0,0.0,0.0
GNQ,Africa,Equatorial Guinea,2021,6,259971.0,205.0,3583.0,3.0,19.53,2020,6,46572.0,695.0,660.0,20.0,9.090000000000003
GNQ,Africa,Equatorial Guinea,2021,4,219014.0,780.0,3176.0,10.0,19.80999999999999,2020,4,2867.0,303.0,9.0,1.0,4.65
LAO,Asia,Laos,2021,4,4930.0,708.0,0.0,0.0,13.41,2020,4,503.0,10.0,0.0,0.0,0.0
MNG,Asia,Mongolia,2021,9,7955040.0,90264.0,32532.0,340.0,31.96,2020,9,9335.0,9.0,0.0,0.0,10.16
BHR,Asia,Bahrain,2021,4,4837969.0,32489.0,17448.0,125.0,32.1,2020,4,48676.0,2473.0,190.0,4.0,42.690000000000005
PRY,South America,Paraguay,2021,7,13681834.0,29106.0,438095.0,2086.0,23.999999999999996,2020,7,107086.0,3117.0,919.0,32.0,39.92999999999999
BHR,Asia,Bahrain,2021,11,8317985.0,861.0,41801.0,1.0,27.360000000000003,2020,11,2539313.0,5311.0,10017.0,20.0,26.22
CPV,Africa,Cape Verde,2021,9,1101939.0,2222.0,9759.0,26.0,27.99999999999999,2020,9,148629.0,2140.0,1446.0,20.0,33.15
LCA,North America,Saint Lucia,2021,12,408211.0,570.0,8935.0,15.0,42.330000000000005,2020,12,8909.0,94.0,119.0,3.0,27.220000000000002
LBN,Asia,Lebanon,2021,12,21596029.0,57274.0,276181.0,394.0,36.71,2020,12,4730285.0,53559.0,38478.0,450.0,33.96
GTM,North America,Guatemala,2021,10,18140535.0,41257.0,444046.0,1530.0,25.039999999999992,2020,10,3106103.0,16193.0,107934.0,483.0,30.359999999999992
TGO,Africa,Togo,2021,6,409907.0,451.0,3800.0,4.0,33.59,2020,6,16202.0,208.0,397.0,1.0,29.98
BEN,Africa,Benin,2021,12,771985.0,85.0,4991.0,0.0,10.380000000000004,2020,12,97112.0,236.0,1363.0,1.0,27.380000000000013
SAU,Asia,Saudi Arabia,2021,7,15724328.0,38138.0,249301.0,418.0,29.980000000000004,2020,7,7458294.0,85082.0,72783.0,1217.0,27.5
FJI,Oceania,Fiji,2021,9,1480193.0,4307.0,16623.0,128.0,21.700000000000006,2020,9,944.0,4.0,60.0,0.0,0.0
ATG,North America,Antigua and Barbuda,2021,6,37885.0,3.0,1260.0,0.0,9.239999999999998,2020,6,1026.0,43.0,90.0,0.0,0.0
MUS,Africa,Mauritius,2021,10,516037.0,2003.0,3964.0,82.0,30.910000000000004,2020,10,12802.0,60.0,310.0,0.0,22.770000000000003
AZE,Asia,Azerbaijan,2021,6,10056668.0,2091.0,148624.0,61.0,20.749999999999996,2020,6,326549.0,12030.0,3939.0,150.0,37.54
KGZ,Asia,Kyrgyzstan,2021,4,2744413.0,6737.0,46321.0,104.0,37.25999999999999,2020,4,13260.0,639.0,154.0,8.0,34.78
MNE,Europe,Montenegro,2021,4,2846834.0,6171.0,42052.0,221.0,23.36999999999999,2020,4,8188.0,213.0,122.0,5.0,16.750000000000004
SRB,Europe,Serbia,2021,3,16376145.0,141337.0,149231.0,865.0,34.760000000000005,2020,3,5865.0,900.0,71.0,16.0,24.089999999999996
CHE,Europe,Switzerland,2021,4,18901590.0,58850.0,312954.0,258.0,33.31999999999999,2020,4,767858.0,12981.0,36463.0,1180.0,21.369999999999994
GIB,Europe,Gibraltar,2021,9,163583.0,195.0,2910.0,0.0,0.0,2020,9,10175.0,108.0,0.0,0.0,0.0
BDI,Africa,Burundi,2021,11,607769.0,376.0,1140.0,0.0,26.720000000000006,2020,11,19096.0,103.0,30.0,0.0,28.219999999999988
SAU,Asia,Saudi Arabia,2021,11,16477699.0,1135.0,264482.0,42.0,29.109999999999992,2020,11,10591512.0,10078.0,169969.0,494.0,27.400000000000002
EGY,Africa,Egypt,2021,10,9850182.0,26493.0,556651.0,1320.0,33.14999999999999,2020,10,3263459.0,4357.0,189211.0,336.0,32.89
HTI,North America,Haiti,2021,10,711328.0,2313.0,20057.0,61.0,33.27999999999999,2020,10,276326.0,314.0,7145.0,5.0,33.260000000000005
OWID_KOS,Europe,Kosovo,2021,10,4975007.0,690.0,92090.0,24.0,17.43,2020,10,524640.0,3708.0,20183.0,53.0,41.92999999999999
SLE,Africa,Sierra Leone,2021,7,188132.0,708.0,3508.0,20.0,20.79,2020,7,51771.0,361.0,1991.0,7.0,27.620000000000005
BHS,North America,Bahamas,2021,11,678050.0,440.0,19926.0,28.0,28.44,2020,11,215718.0,827.0,4721.0,19.0,24.749999999999996
BGD,Asia,Bangladesh,2021,6,25289802.0,112718.0,401202.0,1884.0,40.07000000000001,2020,6,2836656.0,98330.0,37194.0,1197.0,34.91000000000001
LCA,North America,Saint Lucia,2021,11,384613.0,441.0,8111.0,25.0,27.320000000000007,2020,11,5201.0,181.0,41.0,2.0,21.000000000000004
LBN,Asia,Lebanon,2021,11,19638154.0,28632.0,258185.0,223.0,35.19,2020,11,3175672.0,46716.0,24721.0,381.0,30.509999999999987
BEN,Africa,Benin,2021,8,316592.0,4972.0,3629.0,20.0,13.21,2020,8,62855.0,340.0,1195.0,4.0,29.18
JAM,North America,Jamaica,2021,10,2695351.0,5277.0,64315.0,367.0,23.78,2020,10,247729.0,2612.0,4931.0,99.0,26.929999999999993
OWID_HIC,,High income,2021,3,1956738112.0,6818790.0,40160800.0,113232.0,0.0,2020,3,5626503.0,685287.0,258317.0,36762.0,0.0
AFG,Asia,Afghanistan,2021,4,1733260.0,3291.0,76300.0,141.0,40.05,2020,4,25152.0,1661.0,812.0,56.0,45.09
MDA,Europe,Moldova,2021,5,7860911.0,4349.0,186122.0,295.0,20.24,2020,5,183842.0,4354.0,6349.0,179.0,33.379999999999995
COL,South America,Colombia,2021,3,71861747.0,154687.0,1906300.0,3656.0,34.59,2020,3,6190.0,906.0,68.0,16.0,25.740000000000002
ESP,Europe,Spain,2021,5,111828043.0,154313.0,2457179.0,1737.0,29.080000000000002,2020,5,7102653.0,26044.0,834880.0,2584.0,22.619999999999994
OWID_ASI,,Asia,2021,5,1438350911.0,11739349.0,18938614.0,165888.0,0.0,2020,5,24785735.0,617968.0,761541.0,12125.0,0.0
CUB,North America,Cuba,2021,8,16366844.0,268259.0,126410.0,2545.0,31.049999999999994,2020,8,102621.0,1424.0,2767.0,7.0,40.37000000000001
PER,South America,Peru,2021,10,67862744.0,26491.0,6194823.0,879.0,32.46999999999999,2020,10,26653391.0,88412.0,2621955.0,4359.0,29.189999999999998
BIH,Europe,Bosnia and Herzegovina,2021,8,6461871.0,8198.0,301399.0,116.0,51.390000000000015,2020,8,494986.0,8088.0,14810.0,270.0,32.56
MSR,North America,Montserrat,2021,7,638.0,1.0,31.0,0.0,0.0,2020,7,362.0,1.0,31.0,0.0,0.0
DJI,Africa,Djibouti,2021,12,419765.0,152.0,5843.0,3.0,41.449999999999996,2020,12,178378.0,152.0,1891.0,0.0,36.25
RUS,Europe,Russia,2021,5,151422841.0,262757.0,3533038.0,11174.0,31.17,2020,5,8257093.0,299345.0,82313.0,3620.0,34.22999999999999
GTM,North America,Guatemala,2021,5,7481843.0,26746.0,243847.0,641.0,31.369999999999997,2020,5,67102.0,4488.0,1318.0,92.0,45.36000000000001
GIB,Europe,Gibraltar,2021,12,240901.0,1453.0,3093.0,2.0,0.0,2020,12,39599.0,1020.0,174.0,2.0,0.0
BDI,Africa,Burundi,2021,8,304068.0,4914.0,1149.0,29.0,32.410000000000004,2020,8,12907.0,58.0,31.0,0.0,22.350000000000005
MWI,Africa,Malawi,2021,8,1789312.0,8147.0,60763.0,542.0,21.89,2020,8,154885.0,1488.0,4808.0,61.0,24.14999999999999
DEU,Europe,Germany,2021,9,123436166.0,274092.0,2786804.0,1486.0,30.699999999999996,2020,9,8023521.0,48111.0,281455.0,192.0,33.61999999999999
TTO,North America,Trinidad and Tobago,2021,6,874442.0,8884.0,20568.0,352.0,25.740000000000006,2020,6,3629.0,13.0,240.0,0.0,0.73
MDG,Africa,Madagascar,2021,4,920949.0,12588.0,15973.0,225.0,30.639999999999993,2020,4,3143.0,71.0,0.0,0.0,16.610000000000003
GAB,Africa,Gabon,2021,3,529781.0,4986.0,3115.0,35.0,36.16999999999999,2020,3,86.0,16.0,12.0,1.0,0.0
BMU,North America,Bermuda,2021,4,58284.0,1176.0,542.0,16.0,0.0,2020,4,2152.0,82.0,117.0,6.0,0.0
USA,North America,United States,2021,1,733048012.0,6151872.0,12419500.0,96653.0,29.370000000000008,2020,1,41.0,7.0,0.0,0.0,0.0
FRO,Europe,Faeroe Islands,2021,9,31824.0,177.0,60.0,0.0,0.0,2020,9,12949.0,56.0,0.0,0.0,0.0
EGY,Africa,Egypt,2021,4,6435218.0,25421.0,379473.0,1344.0,32.34,2020,4,83386.0,4827.0,6017.0,346.0,41.92000000000001
AFG,Asia,Afghanistan,2021,5,1991950.0,12093.0,85386.0,319.0,41.18,2020,5,222720.0,13353.0,4924.0,194.0,44.8
BLR,Europe,Belarus,2021,7,13396842.0,28851.0,102454.0,311.0,32.61000000000001,2020,7,2029325.0,5690.0,14953.0,167.0,23.26
CUW,North America,Curacao,2021,10,523080.0,584.0,5268.0,11.0,0.0,2020,10,21196.0,578.0,31.0,0.0,0.0
PER,South America,Peru,2021,4,50368511.0,250638.0,4662915.0,23285.0,30.91,2020,4,410944.0,35911.0,50648.0,4644.0,50.58
BRA,South America,Brazil,2021,8,632188702.0,863050.0,17665488.0,24088.0,28.07,2020,8,103119970.0,1244378.0,3351185.0,28890.0,30.53
GRC,Europe,Greece,2021,4,9230831.0,81344.0,278093.0,2288.0,29.689999999999998,2020,4,63645.0,1435.0,3052.0,102.0,23.34
GHA,Africa,Ghana,2021,8,3455373.0,16417.0,28701.0,213.0,35.370000000000005,2020,8,1296178.0,8797.0,7284.0,94.0,28.33
PHL,Asia,Philippines,2021,7,46488506.0,176406.0,817272.0,3227.0,31.789999999999996,2020,7,1949430.0,55840.0,50594.0,757.0,39.33999999999999
THA,Asia,Thailand,2021,11,60742466.0,203848.0,603018.0,1566.0,27.0,2020,11,116291.0,218.0,1796.0,1.0,33.21
STP,Africa,Sao Tome and Principe,2021,8,77767.0,154.0,1147.0,0.0,36.09,2020,8,27436.0,25.0,465.0,0.0,16.79
BMU,North America,Bermuda,2021,6,75034.0,20.0,990.0,0.0,0.0,2020,6,4304.0,6.0,270.0,0.0,0.0
LUX,Europe,Luxembourg,2021,9,2310622.0,2459.0,25003.0,5.0,32.67999999999999,2020,9,225144.0,1884.0,3720.0,0.0,37.28
SWZ,Africa,Eswatini,2021,12,1757591.0,19453.0,39131.0,55.0,58.53000000000002,2020,12,227464.0,2939.0,4358.0,83.0,46.18000000000001
FIN,Europe,Finland,2021,8,3646967.0,20380.0,31112.0,45.0,33.3,2020,8,240361.0,654.0,10323.0,7.0,38.60000000000001
MOZ,Africa,Mozambique,2021,8,4273266.0,24288.0,52885.0,430.0,22.880000000000006,2020,8,88562.0,2052.0,569.0,12.0,36.71000000000001
FIN,Europe,Finland,2021,9,4043566.0,14370.0,31548.0,50.0,29.66999999999999,2020,9,265431.0,1906.0,10175.0,8.0,39.52000000000002
URY,South America,Uruguay,2021,11,11905676.0,5796.0,183119.0,53.0,30.610000000000007,2020,11,125784.0,2733.0,2002.0,19.0,38.67
DOM,North America,Dominican Republic,2021,12,12756512.0,11527.0,130928.0,43.0,34.0,2020,12,4864830.0,26797.0,73568.0,83.0,33.88
VEN,South America,Venezuela,2021,8,9921644.0,28577.0,118193.0,419.0,32.15,2020,8,1023744.0,28154.0,8614.0,222.0,34.82999999999999
NGA,Africa,Nigeria,2021,7,5260050.0,6290.0,65973.0,29.0,44.55000000000001,2020,7,1081480.0,17457.0,23530.0,289.0,30.39
BHR,Asia,Bahrain,2021,12,8641298.0,4372.0,43214.0,0.0,48.74999999999999,2020,12,2780573.0,5719.0,10767.0,11.0,33.16999999999999
MCO,Europe,Monaco,2021,9,98307.0,113.0,990.0,0.0,22.22,2020,9,5389.0,64.0,39.0,-2.0,29.72000000000001
VGB,North America,British Virgin Islands,2021,5,7211.0,54.0,31.0,0.0,0.0,2020,5,229.0,2.0,31.0,0.0,0.0
GTM,North America,Guatemala,2021,3,5723666.0,19292.0,205061.0,447.0,33.04,2020,3,333.0,38.0,16.0,1.0,0.0
GRC,Europe,Greece,2021,9,18708564.0,67803.0,429209.0,1137.0,28.349999999999987,2020,9,424201.0,8158.0,9706.0,125.0,33.220000000000006
MDV,Asia,Maldives,2021,11,2698123.0,4012.0,7403.0,7.0,30.529999999999994,2020,11,369915.0,1352.0,1279.0,8.0,31.369999999999997
GAB,Africa,Gabon,2021,5,737667.0,1354.0,4490.0,13.0,30.569999999999997,2020,5,40885.0,2379.0,320.0,14.0,39.60999999999999
LUX,Europe,Luxembourg,2021,12,2965040.0,14585.0,27793.0,40.0,38.42999999999999,2020,12,1297802.0,11737.0,12816.0,174.0,28.059999999999995
MKD,Europe,North Macedonia,2021,10,6103647.0,11144.0,214485.0,464.0,31.010000000000005,2020,10,721228.0,13595.0,26064.0,255.0,42.33999999999999
NOR,Europe,Norway,2021,12,10381817.0,126416.0,36758.0,251.0,34.89,2020,12,1318834.0,13417.0,12179.0,104.0,31.529999999999994
AGO,Africa,Angola,2021,7,1260968.0,3928.0,29592.0,111.0,32.11,2020,7,20049.0,864.0,915.0,39.0,41.7
NPL,Asia,Nepal,2021,5,14028143.0,238115.0,159072.0,4107.0,36.18,2020,5,13506.0,1515.0,58.0,8.0,45.32999999999999
FRA,Europe,France,2021,10,221053179.0,153595.0,3635728.0,990.0,31.099999999999998,2020,10,28643237.0,803091.0,1043720.0,4827.0,39.99999999999999
ITA,Europe,Italy,2021,5,128520540.0,195168.0,3843395.0,5321.0,23.030000000000005,2020,5,6914863.0,27534.0,973585.0,5448.0,20.7
GBR,Europe,United Kingdom,2021,9,220106260.0,1018483.0,4044228.0,4129.0,30.16,2020,9,11510473.0,117431.0,1253275.0,642.0,40.86
SOM,Africa,Somalia,2021,6,444512.0,284.0,23217.0,6.0,31.809999999999995,2020,6,77531.0,948.0,2587.0,12.0,26.579999999999995
EGY,Africa,Egypt,2021,8,8859474.0,4179.0,515510.0,212.0,40.49,2020,8,2991066.0,4861.0,159360.0,616.0,23.91
ZAF,Africa,South Africa,2021,12,100204885.0,490234.0,2801211.0,1302.0,40.44999999999999,2020,12,27842916.0,267157.0,751659.0,6934.0,41.61999999999999
KWT,Asia,Kuwait,2021,10,12780113.0,1023.0,76151.0,12.0,26.619999999999997,2020,10,3569876.0,20744.0,21447.0,169.0,32.660000000000004
SUR,South America,Suriname,2021,11,1502717.0,1829.0,34055.0,75.0,22.520000000000003,2020,11,158057.0,109.0,3436.0,6.0,25.21
BLR,Europe,Belarus,2021,4,10229519.0,36931.0,71955.0,295.0,30.270000000000003,2020,4,150554.0,13875.0,1171.0,88.0,57.870000000000026
BHS,North America,Bahamas,2021,9,592159.0,2845.0,14282.0,177.0,29.739999999999995,2020,9,93104.0,1906.0,2105.0,46.0,33.580000000000005
DJI,Africa,Djibouti,2021,3,203948.0,1936.0,1986.0,7.0,50.640000000000015,2020,3,125.0,30.0,0.0,0.0,0.0
DMA,North America,Dominica,2021,6,5699.0,5.0,0.0,0.0,2.9500000000000006,2020,6,538.0,2.0,0.0,0.0,0.0
ARE,Asia,United Arab Emirates,2021,3,13316657.0,69920.0,43205.0,276.0,28.619999999999997,2020,3,5515.0,643.0,32.0,6.0,24.400000000000002
CAN,North America,Canada,2021,10,52220644.0,91859.0,884121.0,1108.0,28.51,2020,10,6164002.0,75455.0,305041.0,885.0,36.239999999999995
CPV,Africa,Cape Verde,2021,4,604208.0,6412.0,5685.0,49.0,38.800000000000004,2020,4,1423.0,115.0,30.0,0.0,3.16
GMB,Africa,Gambia,2021,10,308368.0,31.0,10506.0,2.0,18.040000000000006,2020,10,112779.0,93.0,3645.0,7.0,23.029999999999994
BGR,Europe,Bulgaria,2021,5,12813504.0,14197.0,533689.0,1301.0,20.550000000000004,2020,5,65828.0,1007.0,3285.0,74.0,26.969999999999995
PRT,Europe,Portugal,2021,11,33407248.0,56598.0,548484.0,284.0,39.09,2020,11,6631134.0,156782.0,103714.0,1998.0,33.52
CMR,Africa,Cameroon,2021,4,1886280.0,24581.0,28022.0,386.0,13.189999999999996,2020,4,30497.0,1639.0,825.0,55.0,40.860000000000014
MYS,Asia,Malaysia,2021,7,28104044.0,361293.0,213797.0,3854.0,37.239999999999995,2020,7,271966.0,337.0,3797.0,4.0,32.77
MKD,Europe,North Macedonia,2021,7,4833382.0,696.0,170125.0,9.0,43.67,2020,7,267796.0,4420.0,12485.0,184.0,30.89
OWID_EUN,,European Union,2021,8,1109110976.0,1994838.0,23196907.0,10336.0,0.0,2020,8,51369415.0,472783.0,4280338.0,3913.0,0.0
GBR,Europe,United Kingdom,2021,12,350258211.0,2718439.0,4556075.0,3664.0,39.03,2020,12,61262414.0,860882.0,2040729.0,15074.0,37.25
GBR,Europe,United Kingdom,2021,7,165751476.0,1060452.0,3993255.0,1515.0,35.6,2020,7,9090032.0,19487.0,1269483.0,795.0,31.88
FRA,Europe,France,2021,2,98411669.0,559352.0,2294696.0,10371.0,28.959999999999997,2020,2,466.0,95.0,19.0,2.0,0.0
GUY,South America,Guyana,2021,5,471496.0,3669.0,10578.0,93.0,32.150000000000006,2020,5,3617.0,71.0,315.0,3.0,11.18
WLF,Oceania,Wallis and Futuna,2021,11,13620.0,0.0,210.0,0.0,0.0,2020,11,50.0,2.0,0.0,0.0,0.0
LKA,Asia,Sri Lanka,2021,8,11351254.0,131490.0,200713.0,4749.0,37.24000000000001,2020,8,90093.0,234.0,351.0,1.0,33.120000000000005
OWID_NAM,,North America,2021,11,1702999331.0,2820084.0,34542105.0,43073.0,0.0,2020,11,401261879.0,4969058.0,11268692.0,57294.0,0.0
CRI,North America,Costa Rica,2021,11,16932298.0,7141.0,216347.0,270.0,22.39000000000001,2020,11,3734891.0,29667.0,46733.0,341.0,30.919999999999995
PAN,North America,Panama,2021,10,14572468.0,5551.0,225774.0,87.0,28.899999999999988,2020,10,3823490.0,21003.0,78854.0,328.0,31.799999999999997
BHR,Asia,Bahrain,2021,7,8297428.0,3359.0,42642.0,32.0,22.499999999999996,2020,7,1074705.0,14224.0,3672.0,60.0,29.12
BHS,North America,Bahamas,2021,10,675732.0,1367.0,18713.0,112.0,23.52,2020,10,170339.0,2591.0,3612.0,48.0,31.51
LBY,Africa,Libya,2021,4,5099709.0,18551.0,86003.0,362.0,26.499999999999993,2020,4,1180.0,51.0,38.0,3.0,0.0
GTM,North America,Guatemala,2021,8,12965133.0,101793.0,346307.0,1587.0,33.67,2020,8,1938713.0,24285.0,73876.0,836.0,29.849999999999998
MDG,Africa,Madagascar,2021,3,671004.0,4595.0,10426.0,121.0,22.62,2020,3,271.0,57.0,0.0,0.0,0.0
TGO,Africa,Togo,2021,12,839208.0,3898.0,7575.0,5.0,55.58999999999999,2020,12,102862.0,659.0,2054.0,4.0,32.970000000000006
PAK,Asia,Pakistan,2021,10,39153129.0,27022.0,874887.0,671.0,23.450000000000006,2020,10,10005964.0,21164.0,205956.0,339.0,33.769999999999996
STP,Africa,Sao Tome and Principe,2021,12,116278.0,166.0,1760.0,1.0,28.830000000000005,2020,12,31257.0,23.0,527.0,0.0,19.04
COM,Africa,Comoros,2021,4,113736.0,138.0,4380.0,0.0,26.800000000000004,2020,4,1.0,1.0,0.0,0.0,0.0
SDN,Africa,Sudan,2021,9,1139647.0,574.0,85950.0,71.0,23.480000000000004,2020,9,404872.0,457.0,25004.0,13.0,26.75
NZL,Oceania,New Zealand,2021,12,408559.0,2395.0,1472.0,7.0,26.02000000000001,2020,12,65370.0,103.0,775.0,0.0,29.009999999999987
SWE,Europe,Sweden,2021,3,22569251.0,147577.0,408718.0,639.0,37.469999999999985,2020,3,47284.0,4820.0,2164.0,385.0,44.71999999999999
CZE,Europe,Czechia,2021,10,53159199.0,71413.0,947459.0,294.0,49.03,2020,10,5443207.0,264339.0,47264.0,2596.0,42.399999999999984
HKG,Asia,Hong Kong,2021,7,370736.0,61.0,6568.0,1.0,0.0,2020,7,58089.0,2067.0,382.0,20.0,0.0
SRB,Europe,Serbia,2021,10,32408104.0,200760.0,281340.0,1721.0,30.790000000000006,2020,10,1146697.0,13403.0,24042.0,71.0,49.389999999999986
TCA,North America,Turks and Caicos Islands,2021,8,79646.0,166.0,588.0,2.0,0.0,2020,8,9181.0,401.0,69.0,2.0,0.0
CAF,Africa,Central African Republic,2021,5,212320.0,680.0,2931.0,10.0,25.199999999999996,2020,5,11339.0,961.0,10.0,2.0,24.42
CPV,Africa,Cape Verde,2021,8,1068665.0,1563.0,9353.0,15.0,35.74,2020,8,98700.0,1433.0,1042.0,17.0,33.49000000000001
CAF,Africa,Central African Republic,2021,6,213344.0,50.0,2940.0,0.0,9.89,2020,6,70765.0,2734.0,559.0,45.0,31.12
GAB,Africa,Gabon,2021,11,1101317.0,1817.0,7958.0,40.0,29.439999999999994,2020,11,272546.0,246.0,1725.0,5.0,35.62
MLI,Africa,Mali,2021,9,451096.0,330.0,16325.0,9.0,34.080000000000005,2020,9,88671.0,342.0,3846.0,5.0,33.24000000000001
LIE,Europe,Liechtenstein,2021,5,95258.0,82.0,1765.0,1.0,21.989999999999995,2020,5,2573.0,0.0,31.0,0.0,0.0
SAU,Asia,Saudi Arabia,2021,4,12092823.0,27356.0,204136.0,288.0,34.35,2020,4,262096.0,21190.0,2487.0,152.0,47.890000000000015
EST,Europe,Estonia,2021,10,5349132.0,37712.0,44235.0,174.0,37.61,2020,10,125799.0,1534.0,2151.0,9.0,35.18000000000001
AIA,North America,Anguilla,2021,6,3270.0,0.0,0.0,0.0,0.0,2020,6,90.0,0.0,0.0,0.0,0.0
ECU,South America,Ecuador,2021,5,12663896.0,44175.0,609921.0,1941.0,29.790000000000006,2020,5,1029314.0,14164.0,76863.0,2458.0,34.94000000000001
ECU,South America,Ecuador,2021,6,13253199.0,32467.0,633587.0,988.0,28.760000000000005,2020,6,1429745.0,17334.0,118831.0,1169.0,33.690000000000005
SDN,Africa,Sudan,2021,10,1223509.0,2150.0,93194.0,197.0,27.390000000000004,2020,10,424972.0,158.0,25924.0,1.0,36.91000000000001
OWID_INT,,International,2021,4,21630.0,0.0,450.0,0.0,0.0,2020,4,21630.0,7.0,421.0,5.0,0.0
BWA,Africa,Botswana,2021,8,4276527.0,50237.0,61072.0,692.0,34.769999999999996,2020,8,37084.0,829.0,87.0,4.0,25.659999999999997
DMA,North America,Dominica,2021,11,161579.0,1205.0,1036.0,6.0,32.489999999999995,2020,11,2033.0,35.0,0.0,0.0,0.0
GIB,Europe,Gibraltar,2021,8,161459.0,389.0,2963.0,3.0,0.0,2020,8,6936.0,101.0,0.0,0.0,0.0
RWA,Africa,Rwanda,2021,9,2808651.0,9890.0,35656.0,184.0,24.47,2020,9,137668.0,777.0,702.0,13.0,17.919999999999998
CYM,North America,Cayman Islands,2021,4,15673.0,43.0,60.0,0.0,0.0,2020,4,1629.0,59.0,30.0,0.0,0.0
TUR,Asia,Turkey,2021,7,171553249.0,301393.0,1565182.0,1600.0,38.98999999999999,2020,7,6712753.0,30967.0,168344.0,560.0,28.860000000000007
MDV,Asia,Maldives,2021,6,2115375.0,9402.0,5893.0,50.0,19.66999999999999,2020,6,62485.0,588.0,235.0,4.0,26.190000000000005
SEN,Africa,Senegal,2021,5,1267344.0,1072.0,34869.0,32.0,29.88,2020,5,72254.0,2712.0,773.0,33.0,35.919999999999995
