iso_code,continent,location,N_Year,N_Month,N_YM,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,reproduction_rate
SXM,North America,Sint Maarten (Dutch part),2021,9,202109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LVA,Europe,Latvia,2021,5,202105,3941911.0,14641.0,70175.0,245.0,2111435.6480000005,7842.268999999999,37588.36700000001,131.23199999999997,27.740000000000006
LSO,Africa,Lesotho,2020,5,202005,29.0,2.0,0.0,0.0,13.427,0.926,0.0,0.0,0.0
LBY,Africa,Libya,2020,3,202003,33.0,10.0,0.0,0.0,4.744,1.4369999999999998,0.0,0.0,0.0
TKM,Asia,Turkmenistan,2021,2,202102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCA,North America,Saint Lucia,2021,1,202101,20063.0,842.0,247.0,8.0,108800.92299999998,4566.138000000001,1339.4810000000002,43.384,44.04
TUR,Asia,Turkey,2022,1,202201,159365252.0,974574.0,1337677.0,2397.0,1873943.144,11459.812999999998,15729.470000000001,28.185,18.909999999999997
RUS,Europe,Russia,2020,12,202012,84102182.0,851411.0,1490416.0,16780.0,576389.6669999999,5835.101,10214.483000000002,114.99999999999999,31.72
MWI,Africa,Malawi,2020,8,202008,154885.0,1488.0,4808.0,61.0,7883.119000000001,75.733,244.711,3.106000000000001,24.14999999999999
PYF,Oceania,French Polynesia,2021,5,202105,583305.0,112.0,4377.0,1.0,2064547.9840000002,396.412,15491.938999999998,3.539,0.0
ROU,Europe,Romania,2020,7,202007,1133525.0,23916.0,61343.0,692.0,59260.69299999999,1250.328,3207.014,36.17799999999999,39.49
GEO,Asia,Georgia,2021,3,202103,8552929.0,11003.0,113354.0,268.0,2149099.712,2764.731,28482.529,67.337,32.209999999999994
ERI,Africa,Eritrea,2021,9,202109,200062.0,80.0,1205.0,4.0,55550.22000000002,22.214,334.58999999999986,1.1110000000000002,32.510000000000005
BEN,Africa,Benin,2020,11,202011,85621.0,372.0,1284.0,2.0,6876.618999999999,29.878000000000004,103.13699999999993,0.161,29.02000000000001
SEN,Africa,Senegal,2021,4,202104,1188702.0,1639.0,32541.0,56.0,69125.42200000002,95.31199999999998,1892.327,3.2509999999999994,25.040000000000003
BLZ,North America,Belize,2021,5,202105,394656.0,141.0,10017.0,1.0,974663.8170000003,348.22100000000006,24738.51800000001,2.47,35.160000000000004
BES,North America,Bonaire Sint Eustatius and Saba,2021,2,202102,5488.0,0.0,84.0,0.0,207525.05199999994,0.0,3176.404000000002,0.0,0.0
BLZ,North America,Belize,2021,1,202101,355291.0,1132.0,8649.0,53.0,877445.8849999999,2795.6470000000004,21360.040000000008,130.896,23.92
EST,Europe,Estonia,2021,2,202102,1495578.0,21392.0,14034.0,170.0,1128577.982,16142.618000000002,10590.194,128.28000000000003,32.57
LIE,Europe,Liechtenstein,2022,1,202201,106543.0,1070.0,1136.0,3.0,2785146.65,27970.93,29696.239999999994,78.423,16.55
FIN,Europe,Finland,2022,1,202201,5072239.0,110843.0,26371.0,160.0,914186.9120000001,19977.612,4752.933999999999,28.838,21.790000000000003
ARG,South America,Argentina,2021,5,202105,103825064.0,804421.0,2196043.0,14228.0,2276574.7229999998,17638.558,48152.688999999984,311.9800000000001,33.330000000000005
NLD,Europe,Netherlands,2021,8,202108,59139921.0,76493.0,556667.0,200.0,3443754.571,4454.232999999999,32415.069000000007,11.646000000000006,26.799999999999997
NLD,Europe,Netherlands,2020,5,202005,1353323.0,7128.0,173114.0,1163.0,78804.844,415.0710000000001,10080.534000000001,67.72,22.359999999999996
ITA,Europe,Italy,2021,8,202108,137830596.0,189963.0,3984943.0,1158.0,2283193.145,3146.7770000000005,66011.42799999999,19.182,33.36
AIA,North America,Anguilla,2020,5,202005,93.0,0.0,0.0,0.0,6148.757,0.0,0.0,0.0,0.0
ITA,Europe,Italy,2020,8,202008,7919622.0,21677.0,1095146.0,342.0,131190.221,359.08500000000004,18141.325000000004,5.663999999999999,41.67000000000001
GNQ,Africa,Equatorial Guinea,2020,4,202004,2867.0,303.0,9.0,1.0,1977.39,208.98100000000005,6.209999999999999,0.69,4.65
MEX,North America,Mexico,2020,10,202010,26077771.0,181746.0,2649132.0,14107.0,200194.43199999997,1395.233,20336.916999999998,108.29699999999997,32.53000000000001
SLV,North America,El Salvador,2020,3,202003,156.0,32.0,1.0,1.0,23.93,4.909000000000001,0.153,0.153,0.0
SLV,North America,El Salvador,2021,5,202105,2211747.0,4504.0,67769.0,125.0,339303.06100000005,690.957,10396.411000000002,19.181000000000008,35.87000000000001
ZAF,Africa,South Africa,2020,2,202002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWID_AFR,,Africa,2021,10,202110,261090266.0,188625.0,6670134.0,7827.0,190093.075,137.33300000000006,4856.352000000002,5.696999999999999,0.0
OWID_SAM,,South America,2021,4,202104,691781109.0,3730133.0,21369851.0,134125.0,1593010.8499999996,8589.626999999999,49209.791,308.8589999999999,0.0
ECU,South America,Ecuador,2020,10,202010,4714534.0,31145.0,379203.0,1315.0,263551.49199999997,1741.0679999999998,21198.175000000003,73.51099999999997,31.49
ALB,Europe,Albania,2022,1,202201,3505469.0,22413.0,51831.0,52.0,1220170.3930000002,7801.432000000001,18041.137,18.098,26.33
COL,South America,Colombia,2021,7,202107,141879726.0,544338.0,3558500.0,14179.0,2767529.4740000004,10617.944000000003,69412.69299999998,276.57899999999995,24.750000000000004
ESP,Europe,Spain,2021,12,202112,171026150.0,1130561.0,2748437.0,1353.0,3658688.1580000003,24185.600000000002,58796.12100000001,28.944,53.38
SDN,Africa,Sudan,2021,5,202105,1077066.0,1551.0,76830.0,282.0,23983.113999999998,34.536,1710.776,6.280000000000001,23.19
KWT,Asia,Kuwait,2021,7,202107,11816814.0,41144.0,67427.0,351.0,2729968.651,9505.256000000001,15577.261000000002,81.08099999999997,27.140000000000004
SDN,Africa,Sudan,2021,2,202102,838465.0,967.0,51894.0,73.0,18670.165999999997,21.532000000000004,1155.5300000000002,1.6249999999999998,24.83
PRY,South America,Paraguay,2020,9,202009,895490.0,23096.0,17590.0,531.0,124035.24999999997,3199.050000000001,2436.408000000001,73.552,33.14
TJK,Asia,Tajikistan,2021,8,202108,511577.0,1770.0,3848.0,3.0,52471.452999999994,181.54600000000002,394.6790000000002,0.309,27.51999999999999
BRA,South America,Brazil,2021,4,202104,412942432.0,1911712.0,10968427.0,82392.0,1929696.6759999997,8933.508,51255.903000000006,385.0239999999999,29.04
VGB,North America,British Virgin Islands,2021,8,202108,78894.0,68.0,1105.0,6.0,2593235.384000001,2235.1510000000003,36321.20200000001,197.219,0.0
SYC,Africa,Seychelles,2021,6,202106,410644.0,4203.0,1424.0,16.0,4151693.4569999995,42493.176,14396.919999999996,161.762,29.799999999999994
CAN,North America,Canada,2021,2,202102,23279070.0,87508.0,594373.0,1954.0,611514.218,2298.736,15613.493000000002,51.330000000000005,24.93
GRC,Europe,Greece,2020,8,202008,222112.0,5840.0,7107.0,60.0,21417.166999999994,563.121,685.2940000000001,5.783,41.73
KNA,North America,Saint Kitts and Nevis,2021,11,202111,82331.0,117.0,805.0,5.0,1537575.172,2185.04,15033.799000000006,93.378,20.709999999999994
GTM,North America,Guatemala,2021,7,202107,10238191.0,74901.0,305030.0,1124.0,561000.824,4104.191999999999,16714.091000000004,61.59,35.31000000000001
LAO,Asia,Laos,2022,1,202201,1891468.0,13671.0,6953.0,123.0,256318.77399999998,1852.5999999999997,942.2239999999999,16.671000000000003,13.169999999999998
GHA,Africa,Ghana,2020,4,202004,24029.0,1913.0,254.0,12.0,757.2439999999999,60.286,8.008999999999997,0.381,46.000000000000014
BFA,Africa,Burkina Faso,2020,4,202004,15230.0,384.0,921.0,29.0,708.466,17.866000000000003,42.84300000000001,1.3539999999999996,27.580000000000005
GHA,Africa,Ghana,2020,9,202009,1368073.0,2328.0,8725.0,25.0,43113.187,73.36500000000001,274.96000000000004,0.7889999999999999,28.359999999999996
MLI,Africa,Mali,2020,7,202007,75197.0,354.0,3753.0,8.0,3605.579,16.974999999999994,179.9579999999999,0.38399999999999995,25.349999999999994
TLS,Asia,Timor,2021,10,202110,610711.0,292.0,3709.0,5.0,454440.3300000001,217.27800000000005,2759.9300000000003,3.7199999999999998,16.030000000000005
TTO,North America,Trinidad and Tobago,2021,5,202105,519033.0,13085.0,9391.0,326.0,369846.525,9323.959,6691.728999999999,232.29799999999997,39.510000000000005
OWID_EUR,,Europe,2020,6,202006,65899335.0,449318.0,5438287.0,15525.0,87987.44000000002,599.919,7261.091999999999,20.727999999999998,0.0
BEN,Africa,Benin,2020,5,202005,6566.0,168.0,73.0,2.0,527.3419999999998,13.494,5.870999999999998,0.16,26.530000000000005
MKD,Europe,North Macedonia,2021,3,202103,3572167.0,27235.0,105174.0,644.0,1715193.6899999997,13077.019999999999,50499.816000000006,309.218,37.410000000000004
BLZ,North America,Belize,2021,10,202110,741030.0,5997.0,14075.0,77.0,1830087.7939999998,14810.514,34760.37699999999,190.16500000000005,35.230000000000004
BTN,Asia,Bhutan,2021,9,202109,77918.0,5.0,90.0,0.0,99907.68600000005,6.41,115.40999999999994,0.0,10.58
NPL,Asia,Nepal,2020,2,202002,29.0,0.0,0.0,0.0,0.9860000000000007,0.0,0.0,0.0,0.0
ABW,North America,Aruba,2020,6,202006,3034.0,2.0,90.0,0.0,28303.55599999999,18.658,839.5799999999998,0.0,0.0
ITA,Europe,Italy,2022,1,202201,118160369.0,2581232.0,2225748.0,3702.0,1957351.651,42758.657999999996,36869.988,61.32399999999999,20.849999999999998
FIN,Europe,Finland,2020,11,202011,596628.0,8799.0,11184.0,41.0,107532.299,1585.8720000000003,2015.7329999999993,7.3870000000000005,34.25
NAM,Africa,Namibia,2021,3,202103,1287688.0,5294.0,14635.0,99.0,497687.20200000005,2046.1160000000002,5656.380999999999,38.257999999999996,30.609999999999996
ATG,North America,Antigua and Barbuda,2020,9,202009,2886.0,7.0,90.0,0.0,29231.83599999999,70.90299999999999,911.6099999999992,0.0,1.3
USA,North America,United States,2020,10,202010,251452956.0,1935760.0,6787510.0,24635.0,755306.6129999999,5814.579,20388.110999999997,74.00099999999999,35.43000000000001
JPN,Asia,Japan,2020,1,202001,56.0,13.0,0.0,0.0,0.44599999999999995,0.10400000000000001,0.0,0.0,0.0
JPN,Asia,Japan,2021,1,202101,9914215.0,154991.0,140778.0,2261.0,78652.54000000001,1229.5919999999999,1116.837,17.939999999999998,32.629999999999995
JOR,Asia,Jordan,2020,4,202004,11816.0,179.0,200.0,3.0,1150.6459999999997,17.433000000000003,19.482000000000003,0.29100000000000004,22.7
FRO,Europe,Faeroe Islands,2020,4,202004,5518.0,18.0,0.0,0.0,112490.57299999992,366.94800000000004,0.0,0.0,0.0
FIN,Europe,Finland,2020,9,202009,265431.0,1906.0,10175.0,8.0,47839.53400000001,343.5250000000001,1833.8739999999998,1.4400000000000002,39.52000000000002
ZWE,Africa,Zimbabwe,2020,10,202010,251343.0,529.0,7230.0,15.0,16653.866,35.05000000000001,479.0550000000002,0.992,30.610000000000003
MRT,Africa,Mauritania,2020,11,202011,240629.0,898.0,5017.0,14.0,50392.346999999994,188.056,1050.654,2.93,46.57999999999999
SLB,Oceania,Solomon Islands,2021,4,202104,585.0,1.0,0.0,0.0,830.9699999999998,1.42,0.0,0.0,0.0
ZAF,Africa,South Africa,2021,9,202109,85863338.0,125013.0,2561800.0,5365.0,1430054.6910000003,2082.088,42666.800999999985,89.35699999999999,19.64
ALB,Europe,Albania,2021,2,202102,2610775.0,29040.0,44037.0,416.0,908748.685,10108.135,15328.233,144.79700000000003,29.480000000000008
MRT,Africa,Mauritania,2021,3,202103,542837.0,640.0,13784.0,8.0,113680.523,134.02900000000002,2886.6310000000008,1.6720000000000002,32.980000000000004
KWT,Asia,Kuwait,2021,9,202109,12328118.0,1795.0,73050.0,30.0,2848092.19,414.68600000000004,16876.311,6.929999999999998,20.069999999999997
NZL,Oceania,New Zealand,2020,3,202003,3637.0,646.0,3.0,1.0,709.992,126.10700000000001,0.585,0.195,16.02
COM,Africa,Comoros,2020,5,202005,1116.0,105.0,31.0,2.0,1256.1150000000002,118.183,34.901,2.252,0.86
OWID_NAM,,North America,2022,1,202201,1139672735.0,12263527.0,19793262.0,28115.0,1910339.4089999998,20556.337,33177.811,47.128,0.0
NGA,Africa,Nigeria,2021,2,202102,4086780.0,24415.0,49274.0,321.0,19331.910999999996,115.49199999999999,233.08399999999995,1.518,23.169999999999998
KGZ,Asia,Kyrgyzstan,2021,7,202107,4519651.0,37889.0,66891.0,325.0,681866.9890000001,5716.207999999999,10091.655,49.038000000000004,31.66
CRI,North America,Costa Rica,2021,5,202105,8848736.0,67995.0,111862.0,810.0,1721861.2049999996,13231.037000000002,21767.046,157.61400000000003,35.660000000000004
NZL,Oceania,New Zealand,2021,1,202101,69608.0,142.0,775.0,0.0,13588.412,27.718999999999998,151.27999999999994,0.0,24.82
SDN,Africa,Sudan,2021,4,202104,982035.0,2111.0,65783.0,286.0,21867.048999999988,47.00600000000001,1464.7939999999999,6.369,21.07
BHR,Asia,Bahrain,2021,6,202106,7750838.0,25296.0,36929.0,372.0,4433369.653999999,14468.954000000003,21122.865999999998,212.78400000000013,18.239999999999995
PNG,Oceania,Papua New Guinea,2020,10,202010,17613.0,55.0,217.0,0.0,1931.4589999999996,6.031000000000001,23.80800000000001,0.0,20.31
BGD,Asia,Bangladesh,2020,12,202012,15301465.0,48578.0,221327.0,915.0,92009.28199999999,292.1039999999999,1330.8609999999999,5.491,26.93999999999999
CUB,North America,Cuba,2020,8,202008,102621.0,1424.0,2767.0,7.0,9067.463999999998,125.82600000000001,244.497,0.6179999999999999,40.37000000000001
CHE,Europe,Switzerland,2021,6,202106,21010449.0,8264.0,322540.0,61.0,2410700.873,948.1950000000002,37007.657999999996,6.996000000000002,20.679999999999996
PSE,Asia,Palestine,2021,1,202101,4668798.0,20958.0,51826.0,433.0,893933.7770000001,4012.8219999999983,9923.114,82.90599999999999,25.299999999999997
TJK,Asia,Tajikistan,2021,4,202104,411420.0,0.0,2730.0,0.0,42198.54,0.0,280.02000000000004,0.0,0.0
IRL,Europe,Ireland,2020,10,202010,1495470.0,25301.0,57316.0,109.0,300120.17,5077.5599999999995,11502.531,21.873000000000005,37.220000000000006
MCO,Europe,Monaco,2020,10,202010,8263.0,141.0,62.0,0.0,209084.01,3567.8140000000003,1568.8169999999993,0.0,39.550000000000004
DOM,North America,Dominican Republic,2020,11,202011,4036491.0,16970.0,68649.0,86.0,368504.326,1549.245,6267.188999999999,7.853999999999999,33.78
SXM,North America,Sint Maarten (Dutch part),2021,8,202108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSR,North America,Montserrat,2021,1,202101,403.0,0.0,31.0,0.0,80907.45800000001,0.0,6223.652999999998,0.0,0.0
HUN,Europe,Hungary,2021,2,202102,10954073.0,61013.0,384874.0,2450.0,1137003.194,6332.986,39948.88199999999,254.302,34.98
MNG,Asia,Mongolia,2020,8,202008,9204.0,13.0,0.0,0.0,2764.563,3.904,0.0,0.0,8.540000000000001
LBN,Asia,Lebanon,2020,3,202003,5177.0,466.0,110.0,12.0,764.789,68.839,16.249000000000002,1.7719999999999996,18.860000000000003
LIE,Europe,Liechtenstein,2020,7,202007,2665.0,6.0,31.0,0.0,69665.91999999997,156.84599999999998,810.3709999999998,0.0,0.0
LBY,Africa,Libya,2020,4,202004,1180.0,51.0,38.0,3.0,169.57599999999996,7.3309999999999995,5.464,0.43199999999999994,0.0
UGA,Africa,Uganda,2021,3,202103,1258743.0,510.0,10360.0,1.0,26711.562,10.822,219.85399999999996,0.021,30.639999999999993
SHN,Africa,Saint Helena,2021,2,202102,112.0,0.0,0.0,0.0,18375.728000000003,0.0,0.0,0.0,0.0
LIE,Europe,Liechtenstein,2020,9,202009,3377.0,12.0,30.0,0.0,88278.34799999997,313.692,784.2299999999998,0.0,22.8
QAT,Asia,Qatar,2021,1,202101,4566164.0,7501.0,7647.0,3.0,1558139.0890000002,2559.6110000000003,2609.438999999999,1.0230000000000001,35.07
BRN,Asia,Brunei,2021,11,202111,427414.0,1928.0,2839.0,9.0,968024.969,4366.616,6429.889999999999,20.385,24.4
THA,Asia,Thailand,2021,3,202103,847265.0,2912.0,2741.0,11.0,12112.289000000002,41.62999999999999,39.184999999999995,0.15400000000000003,31.839999999999996
PHL,Asia,Philippines,2021,2,202102,15404710.0,50734.0,324542.0,1569.0,138722.547,456.871,2922.5679999999993,14.123999999999999,29.170000000000005
PRT,Europe,Portugal,2021,1,202101,17049576.0,306838.0,281499.0,5576.0,1676800.2689999999,30177.058999999997,27685.003999999997,548.391,38.290000000000006
VCT,North America,Saint Vincent and the Grenadines,2021,1,202101,14455.0,780.0,30.0,2.0,129910.396,7010.0380000000005,269.60999999999996,17.974,31.82999999999999
SMR,Europe,San Marino,2021,5,202105,157600.0,30.0,2790.0,0.0,4633931.196,882.0919999999999,82034.71100000004,0.0,11.209999999999999
BEN,Africa,Benin,2021,11,202111,744816.0,101.0,4830.0,0.0,59819.62100000005,8.111,387.92999999999995,0.0,12.720000000000006
OWID_EUR,,Europe,2021,3,202103,1153805413.0,5575876.0,26826882.0,100300.0,1540537.3,7444.795999999999,35818.70300000001,133.91799999999998,0.0
BES,North America,Bonaire Sint Eustatius and Saba,2020,8,202008,408.0,4.0,0.0,0.0,15428.239999999996,151.257,0.0,0.0,0.0
ERI,Africa,Eritrea,2021,8,202108,204740.0,95.0,1127.0,3.0,56849.13299999999,26.37899999999999,312.93199999999996,0.8340000000000001,26.57
PYF,Oceania,French Polynesia,2020,5,202005,1852.0,2.0,0.0,0.0,6554.967999999995,7.079,0.0,0.0,0.0
USA,North America,United States,2020,8,202008,166389876.0,1459116.0,5257597.0,29555.0,499796.76499999996,4382.845000000001,15792.607,88.778,28.349999999999998
JPN,Asia,Japan,2020,6,202006,525362.0,1864.0,28222.0,76.0,4167.8589999999995,14.789000000000001,223.89200000000002,0.6070000000000001,35.18000000000001
NAM,Africa,Namibia,2020,12,202012,559188.0,9561.0,5264.0,54.0,216124.33499999996,3695.2969999999996,2034.5179999999998,20.866,42.589999999999996
MMR,Asia,Myanmar,2020,6,202006,8018.0,75.0,180.0,0.0,146.296,1.3659999999999999,3.27,0.0,22.009999999999998
ABW,North America,Aruba,2021,3,202103,265688.0,1552.0,2463.0,13.0,2478548.44,14478.29,22976.814999999995,121.27600000000001,0.0
AFG,Asia,Afghanistan,2021,7,202107,4241348.0,28495.0,184478.0,1837.0,106471.75799999999,715.3180000000001,4631.003,46.11399999999998,25.569999999999993
ZAF,Africa,South Africa,2020,10,202010,21710951.0,51113.0,563441.0,2542.0,361596.08999999997,851.2870000000001,9384.115999999998,42.33599999999999,31.829999999999995
OWID_AFR,,Africa,2021,6,202106,153735644.0,664218.0,4083295.0,12301.0,111930.951,483.598,2972.9420000000005,8.956,0.0
DOM,North America,Dominican Republic,2021,3,202103,7652946.0,13110.0,100163.0,225.0,698662.2100000001,1196.855,9144.203999999998,20.544,27.090000000000007
NER,Africa,Niger,2022,1,202201,126810.0,981.0,4500.0,17.0,5045.998,39.034,179.06099999999995,0.677,17.63
VUT,Oceania,Vanuatu,2021,7,202107,124.0,0.0,31.0,0.0,394.3200000000003,0.0,98.58000000000007,0.0,0.0
SUR,South America,Suriname,2021,8,202108,835081.0,3942.0,21223.0,72.0,1411091.2829999998,6661.0549999999985,35861.902,121.66699999999999,36.42
NIC,North America,Nicaragua,2021,6,202106,231669.0,854.0,5646.0,5.0,34565.18999999998,127.418,842.3939999999997,0.7449999999999999,8.739999999999998
OWID_WRL,,World,2020,3,202003,9064469.0,790076.0,400548.0,41727.0,1151.0459999999998,100.32299999999998,50.862,5.297,55.960000000000015
CUB,North America,Cuba,2021,3,202103,1949383.0,25484.0,11676.0,102.0,172245.051,2251.7359999999994,1031.677,9.008999999999995,31.46
IRN,Asia,Iran,2020,4,202004,2255837.0,50035.0,141323.0,3130.0,26530.277999999995,588.4469999999999,1662.0630000000003,36.81200000000001,25.589999999999996
CYP,Europe,Cyprus,2021,10,202110,3784961.0,3874.0,17458.0,23.0,4224263.258000002,4323.638,19484.264999999992,25.667999999999996,34.72
PNG,Oceania,Papua New Guinea,2020,12,202012,22656.0,124.0,249.0,2.0,2484.4830000000006,13.599,27.306999999999984,0.22,16.860000000000003
IMN,Europe,Isle of Man,2021,4,202104,47330.0,18.0,870.0,0.0,554150.565,210.74499999999998,10186.17,0.0,0.0
BEL,Europe,Belgium,2021,6,202106,32292651.0,23130.0,752857.0,218.0,2776111.056000001,1988.422,64721.062000000005,18.746999999999996,24.27
SRB,Europe,Serbia,2020,4,202004,149995.0,8109.0,3059.0,163.0,21828.414999999994,1180.0839999999998,445.16800000000006,23.727000000000007,39.400000000000006
CZE,Europe,Czechia,2021,8,202108,51968562.0,5613.0,941777.0,31.0,4845755.529,523.379,87815.03400000001,2.885,31.909999999999997
SXM,North America,Sint Maarten (Dutch part),2021,5,202105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND,Asia,India,2021,11,202111,1033703398.0,310962.0,13923571.0,10810.0,741852.0870000002,223.16399999999996,9992.451,7.757999999999998,27.07
BES,North America,Bonaire Sint Eustatius and Saba,2021,8,202108,54280.0,84.0,527.0,0.0,2052561.917,3176.4029999999993,19928.16400000002,0.0,0.0
LCA,North America,Saint Lucia,2020,5,202005,556.0,1.0,0.0,0.0,3015.1569999999992,5.423,0.0,0.0,0.0
SHN,Africa,Saint Helena,2021,4,202104,120.0,0.0,0.0,0.0,19688.280000000006,0.0,0.0,0.0,0.0
LCA,North America,Saint Lucia,2021,9,202109,302648.0,3240.0,4402.0,97.0,1641249.2310000004,17570.405000000002,23871.886999999995,526.0300000000001,30.490000000000006
ROU,Europe,Romania,2020,2,202002,8.0,3.0,0.0,0.0,0.41800000000000004,0.157,0.0,0.0,0.0
PHL,Asia,Philippines,2020,8,202008,4980560.0,127465.0,82571.0,1535.0,44850.95599999999,1147.849,743.5710000000001,13.820000000000002,34.62
TTO,North America,Trinidad and Tobago,2021,9,202109,1434080.0,5862.0,41800.0,191.0,1021880.1259999999,4177.075000000001,29785.359000000004,136.101,30.569999999999997
ROU,Europe,Romania,2020,12,202012,17531041.0,156901.0,426462.0,4436.0,916522.8970000001,8202.786,22295.433,231.916,26.889999999999997
OWID_LMC,,Lower middle income,2020,3,202003,616347.0,56502.0,37461.0,3340.0,185.05200000000002,16.965999999999998,11.249,1.0040000000000002,0.0
WSM,Oceania,Samoa,2020,11,202011,17.0,2.0,0.0,0.0,84.936,9.992,0.0,0.0,0.0
SMR,Europe,San Marino,2020,3,202003,3322.0,235.0,322.0,25.0,97677.155,6909.732,9467.802,735.076,13.19
OWID_LMC,,Lower middle income,2020,11,202011,407287323.0,2735444.0,7757354.0,48604.0,122284.54,821.294,2329.0789999999993,14.593,0.0
BOL,South America,Bolivia,2021,2,202102,6603704.0,32175.0,312089.0,1270.0,558078.232,2719.104,26374.605999999996,107.32799999999995,25.74
OWID_EUR,,Europe,2020,5,202005,52436549.0,601934.0,4909490.0,37457.0,70012.205,803.6890000000001,6555.051000000001,50.01200000000001,0.0
BEN,Africa,Benin,2020,6,202006,17757.0,967.0,264.0,18.0,1426.148,77.662,21.201000000000004,1.4460000000000002,32.53999999999999
FRA,Europe,France,2021,1,202101,91027550.0,577182.0,2177206.0,11425.0,1350116.4309999999,8560.735999999999,32292.216999999997,169.457,33.93
ARM,Asia,Armenia,2020,3,202003,4099.0,532.0,12.0,3.0,1381.005,179.23900000000003,4.0440000000000005,1.0110000000000001,17.599999999999998
FJI,Oceania,Fiji,2020,3,202003,47.0,5.0,0.0,0.0,52.05799999999999,5.540000000000001,0.0,0.0,0.0
ARG,South America,Argentina,2022,1,202201,101002551.0,1440457.0,1880587.0,871.0,2214685.415,31584.936000000005,41235.67800000001,19.096999999999998,25.370000000000005
FRA,Europe,France,2021,6,202106,173460177.0,108355.0,3315391.0,1566.0,2572753.359,1607.1140000000003,49173.72800000002,23.225,22.360000000000003
ZAF,Africa,South Africa,2021,6,202106,53680896.0,308355.0,1747885.0,4141.0,894055.8200000001,5135.655,29111.038,68.97000000000001,40.26
SLB,Oceania,Solomon Islands,2021,5,202105,620.0,0.0,0.0,0.0,880.6789999999999,0.0,0.0,0.0,0.0
KOR,Asia,South Korea,2020,8,202008,505449.0,5846.0,9557.0,23.0,9851.812999999998,113.949,186.27899999999994,0.443,46.230000000000004
YEM,Asia,Yemen,2021,10,202110,294286.0,724.0,55978.0,168.0,9651.687,23.746999999999996,1835.9069999999995,5.508000000000001,26.58999999999999
MHL,Oceania,Marshall Islands,2021,12,202112,124.0,0.0,0.0,0.0,2079.914000000001,0.0,0.0,0.0,0.0
AZE,Asia,Azerbaijan,2022,1,202201,9936776.0,8779.0,135091.0,163.0,971969.2509999999,858.7230000000001,13213.973,15.945000000000002,13.650000000000002
SDN,Africa,Sudan,2021,8,202108,1161824.0,571.0,86960.0,55.0,25870.427000000007,12.712999999999997,1936.3399999999995,1.2259999999999998,15.16
AUT,Europe,Austria,2021,4,202104,17593916.0,72641.0,294285.0,866.0,1945568.4970000002,8032.777999999998,32542.592,95.76399999999997,27.21
CRI,North America,Costa Rica,2021,6,202106,10358999.0,48952.0,131892.0,626.0,2015740.836,9525.491999999998,25664.652999999995,121.81200000000001,29.610000000000003
KGZ,Asia,Kyrgyzstan,2021,5,202105,3111239.0,9454.0,52859.0,204.0,469383.8439999999,1426.296,7974.692000000001,30.776000000000018,32.71000000000001
KEN,Africa,Kenya,2021,3,202103,3634398.0,28085.0,61069.0,297.0,66097.14599999998,510.768,1110.635,5.399,43.099999999999994
IRQ,Asia,Iraq,2020,4,202004,42494.0,1391.0,2275.0,43.0,1031.925,33.778999999999996,55.245,1.0440000000000003,31.990000000000006
IRL,Europe,Ireland,2020,12,202012,2451763.0,19235.0,66477.0,184.0,492034.969,3860.196,13341.014000000001,36.92400000000001,41.650000000000006
SWE,Europe,Sweden,2020,6,202006,1611074.0,29263.0,147740.0,938.0,158567.79500000004,2880.1730000000007,14541.110999999992,92.31899999999999,31.780000000000005
CUW,North America,Curacao,2021,12,202112,563616.0,3924.0,5678.0,11.0,3420083.0130000003,23811.257999999998,34454.71900000002,66.74799999999999,0.0
BRA,South America,Brazil,2020,4,202004,1048506.0,81470.0,66571.0,5805.0,4899.709,380.7120000000001,311.08899999999994,27.127999999999997,47.23999999999999
BWA,Africa,Botswana,2020,11,202011,261748.0,4100.0,858.0,10.0,109187.23300000004,1710.301,357.9180000000001,4.17,29.46
DNK,Europe,Denmark,2020,5,202005,332671.0,2511.0,16639.0,122.0,57225.823,431.942,2862.23,20.983999999999995,23.73
SLE,Africa,Sierra Leone,2020,9,202009,63761.0,209.0,2153.0,2.0,7831.755000000001,25.669999999999998,264.4589999999999,0.246,33.519999999999996
SPM,North America,Saint Pierre and Miquelon,2021,2,202102,672.0,0.0,0.0,0.0,116444.30000000006,0.0,0.0,0.0,0.0
TCD,Africa,Chad,2021,3,202103,133784.0,560.0,4730.0,24.0,7909.2,33.112,279.63800000000015,1.4169999999999994,28.17000000000001
GTM,North America,Guatemala,2020,12,202012,4047232.0,15950.0,139914.0,642.0,221767.73799999995,873.9780000000001,7666.575,35.178000000000004,31.730000000000004
ARE,Asia,United Arab Emirates,2020,8,202008,2009206.0,9725.0,11311.0,33.0,201099.922,973.3679999999998,1132.11,3.3000000000000003,33.459999999999994
MDG,Africa,Madagascar,2021,6,202106,1257988.0,874.0,26571.0,74.0,44252.763,30.742000000000004,934.7,2.602,21.58000000000001
