iso_code,continent,location,LY,LW,total_cases_LY,new_cases_LY,total_deaths_LY,new_deaths_LY,reproduction_rate_LY,CY,CW,total_cases_CT,new_cases_CT,total_deaths_CT,new_deaths_CT,reproduction_rate_CT
RUS,Europe,Russia,2020,13,5098.0,958.0,17.0,3.0,16.89,2021,13,31035621.0,62532.0,662336.0,2702.0,6.65
GRC,Europe,Greece,2020,39,113719.0,2250.0,2502.0,45.0,7.85,2021,39,4468155.0,15371.0,101994.0,222.0,6.789999999999999
MDG,Africa,Madagascar,2020,14,256.0,13.0,0.0,0.0,0.0,2021,14,96244.0,1002.0,1602.0,37.0,4.09
MDG,Africa,Madagascar,2020,14,139.0,31.0,0.0,0.0,0.0,2021,14,96244.0,1002.0,1602.0,37.0,4.09
BEN,Africa,Benin,2020,27,3535.0,75.0,56.0,7.0,3.16,2021,27,24597.0,0.0,312.0,0.0,1.1400000000000001
BEN,Africa,Benin,2020,27,4796.0,0.0,84.0,0.0,4.17,2021,27,24597.0,0.0,312.0,0.0,1.1400000000000001
BEN,Africa,Benin,2020,27,3535.0,75.0,56.0,7.0,3.16,2021,27,32738.0,29.0,416.0,0.0,1.5299999999999998
BEN,Africa,Benin,2020,27,4796.0,0.0,84.0,0.0,4.17,2021,27,32738.0,29.0,416.0,0.0,1.5299999999999998
TCA,North America,Turks and Caicos Islands,2020,25,84.0,0.0,7.0,0.0,0.0,2021,25,16961.0,2.0,126.0,0.0,0.0
OWID_HIC,,High income,2020,30,48035720.0,588812.0,2407040.0,8079.0,0.0,2021,30,568515339.0,1232759.0,10868842.0,4273.0,0.0
MRT,Africa,Mauritania,2020,24,9291.0,735.0,484.0,34.0,10.35,2021,24,139492.0,255.0,3298.0,9.0,6.42
MLT,Europe,Malta,2020,14,799.0,44.0,0.0,0.0,4.529999999999999,2021,14,87401.0,156.0,1186.0,5.0,1.55
MLT,Europe,Malta,2020,14,476.0,20.0,0.0,0.0,2.58,2021,14,87401.0,156.0,1186.0,5.0,1.55
MRT,Africa,Mauritania,2020,35,48787.0,118.0,1106.0,0.0,5.64,2021,35,227400.0,1516.0,4809.0,30.0,5.949999999999999
CHN,Asia,China,2020,33,593288.0,208.0,32438.0,0.0,5.049999999999999,2021,33,659001.0,678.0,32452.0,0.0,6.999999999999999
SWZ,Africa,Eswatini,2020,49,32346.0,76.0,610.0,0.0,4.33,2021,49,139776.0,128.0,3744.0,0.0,12.4
SWZ,Africa,Eswatini,2020,49,12829.0,13.0,243.0,1.0,1.9900000000000002,2021,49,139776.0,128.0,3744.0,0.0,12.4
TCD,Africa,Chad,2020,46,10982.0,48.0,696.0,1.0,6.99,2021,46,35749.0,0.0,1225.0,0.0,0.86
IRL,Europe,Ireland,2020,49,144785.0,602.0,4105.0,3.0,1.77,2021,49,2324535.0,18979.0,22828.0,55.0,4.16
IRL,Europe,Ireland,2020,49,366531.0,1404.0,10408.0,46.0,4.73,2021,49,2324535.0,18979.0,22828.0,55.0,4.16
AUS,Oceania,Australia,2020,51,196604.0,138.0,6356.0,0.0,9.81,2021,51,1678235.0,21726.0,14884.0,42.0,10.79
KGZ,Asia,Kyrgyzstan,2020,13,276.0,44.0,0.0,0.0,0.0,2021,13,613823.0,557.0,10449.0,5.0,9.010000000000002
CIV,Africa,Cote d'Ivoire,2020,33,118024.0,373.0,743.0,4.0,5.239999999999999,2021,33,362323.0,1004.0,2447.0,18.0,8.53
PAK,Asia,Pakistan,2020,21,337812.0,14450.0,7145.0,260.0,8.58,2021,21,6231346.0,23422.0,139729.0,708.0,6.2700000000000005
SUR,South America,Suriname,2020,18,50.0,0.0,5.0,0.0,0.0,2021,18,61150.0,367.0,1206.0,9.0,7.88
SUR,South America,Suriname,2020,18,20.0,0.0,2.0,0.0,0.0,2021,18,61150.0,367.0,1206.0,9.0,7.88
SUR,South America,Suriname,2020,15,70.0,0.0,7.0,0.0,0.0,2021,15,64518.0,125.0,1245.0,2.0,11.78
ITA,Europe,Italy,2020,33,1762823.0,3335.0,246711.0,189.0,9.03,2021,33,30899701.0,44324.0,898165.0,204.0,7.6800000000000015
CZE,Europe,Czechia,2020,10,68.0,19.0,0.0,0.0,0.0,2021,10,1235480.0,7885.0,20339.0,145.0,1.13
LVA,Europe,Latvia,2020,19,6338.0,59.0,120.0,2.0,5.99,2021,19,848202.0,3961.0,15206.0,69.0,7.100000000000001
THA,Asia,Thailand,2020,47,27189.0,36.0,420.0,0.0,7.380000000000001,2021,47,14263767.0,46244.0,141376.0,369.0,6.33
NIC,North America,Nicaragua,2020,18,28.0,0.0,6.0,0.0,0.0,2021,18,41262.0,63.0,1090.0,1.0,1.56
NIC,North America,Nicaragua,2020,18,66.0,2.0,15.0,0.0,0.0,2021,18,41262.0,63.0,1090.0,1.0,1.56
OWID_NAM,,North America,2020,4,6.0,1.0,0.0,0.0,0.0,2021,4,197029881.0,1435858.0,4188373.0,32673.0,0.0
OWID_LIC,,Low income,2020,51,2446904.0,16259.0,61549.0,390.0,0.0,2021,51,9826621.0,21548.0,264424.0,191.0,0.0
LCA,North America,Saint Lucia,2020,25,133.0,0.0,0.0,0.0,0.0,2021,25,36338.0,32.0,560.0,0.0,6.77
RUS,Europe,Russia,2020,17,406719.0,37795.0,3586.0,368.0,10.98,2021,17,32719656.0,59451.0,734643.0,2657.0,6.99
MLT,Europe,Malta,2020,12,317.0,55.0,0.0,0.0,0.0,2021,12,190729.0,1637.0,2519.0,19.0,6.1
MLT,Europe,Malta,2020,38,17699.0,425.0,115.0,4.0,8.74,2021,38,258048.0,244.0,3155.0,6.0,5.35
OWID_WRL,,World,2020,47,395282554.0,4164275.0,9834926.0,68998.0,7.2700000000000005,2021,47,1788361999.0,3752518.0,35875328.0,50854.0,7.59
VEN,South America,Venezuela,2020,14,389.0,16.0,8.0,1.0,2.11,2021,14,488818.0,3840.0,4891.0,45.0,3.59
VEN,South America,Venezuela,2020,14,597.0,20.0,22.0,4.0,2.8599999999999994,2021,14,488818.0,3840.0,4891.0,45.0,3.59
UZB,Asia,Uzbekistan,2020,21,20445.0,377.0,90.0,2.0,7.9399999999999995,2021,21,681474.0,1796.0,4718.0,13.0,6.220000000000001
BHR,Asia,Bahrain,2020,21,54950.0,2055.0,85.0,1.0,8.22,2021,21,1451249.0,15777.0,5419.0,72.0,8.6
TCD,Africa,Chad,2020,20,2674.0,152.0,288.0,19.0,7.72,2021,20,34231.0,27.0,1204.0,2.0,5.249999999999999
OWID_ASI,,Asia,2020,31,24553302.0,467468.0,559922.0,8087.0,0.0,2021,31,428675682.0,1765938.0,6204682.0,29888.0,0.0
OWID_ASI,,Asia,2020,31,4373996.0,77536.0,98107.0,1385.0,0.0,2021,31,428675682.0,1765938.0,6204682.0,29888.0,0.0
OWID_OCE,,Oceania,2020,49,89897.0,321.0,2032.0,3.0,0.0,2021,49,1103309.0,4479.0,12629.0,22.0,0.0
OWID_OCE,,Oceania,2020,49,228342.0,826.0,5099.0,4.0,0.0,2021,49,1103309.0,4479.0,12629.0,22.0,0.0
CZE,Europe,Czechia,2020,41,677530.0,33400.0,5830.0,237.0,10.28,2021,41,11873022.0,5840.0,213412.0,22.0,10.13
LKA,Asia,Sri Lanka,2020,30,19223.0,67.0,77.0,0.0,4.06,2021,30,2027657.0,11338.0,27408.0,321.0,7.45
DJI,Africa,Djibouti,2020,36,10772.0,2.0,120.0,0.0,0.98,2021,36,47065.0,25.0,628.0,0.0,5.709999999999999
DJI,Africa,Djibouti,2020,36,26935.0,0.0,300.0,0.0,2.99,2021,36,47065.0,25.0,628.0,0.0,5.709999999999999
ISR,Asia,Israel,2020,37,996128.0,23905.0,7618.0,113.0,9.409999999999998,2021,37,7958575.0,52718.0,50848.0,184.0,7.32
NZL,Oceania,New Zealand,2020,36,3490.0,23.0,44.0,0.0,1.92,2021,36,14890.0,199.0,106.0,1.0,4.82
NZL,Oceania,New Zealand,2020,36,8819.0,20.0,114.0,2.0,4.27,2021,36,14890.0,199.0,106.0,1.0,4.82
LBY,Africa,Libya,2020,36,79092.0,3128.0,1280.0,35.0,6.41,2021,36,922236.0,5182.0,12644.0,82.0,2.64
LBY,Africa,Libya,2020,36,27389.0,1008.0,469.0,6.0,2.49,2021,36,922236.0,5182.0,12644.0,82.0,2.64
OWID_NAM,,North America,2020,25,17586956.0,235293.0,1050726.0,8616.0,0.0,2021,25,276069790.0,162862.0,6253636.0,3946.0,0.0
NCL,Oceania,New Caledonia,2020,24,145.0,1.0,0.0,0.0,0.0,2021,24,896.0,0.0,0.0,0.0,0.0
BGR,Europe,Bulgaria,2020,27,21643.0,688.0,944.0,11.0,5.15,2021,27,1686757.0,314.0,72177.0,34.0,3.3699999999999997
BGR,Europe,Bulgaria,2020,27,14511.0,364.0,672.0,14.0,3.88,2021,27,1686757.0,314.0,72177.0,34.0,3.3699999999999997
EGY,Africa,Egypt,2020,50,838109.0,3075.0,47835.0,148.0,7.91,2021,50,2560373.0,6075.0,146095.0,333.0,6.77
EGY,Africa,Egypt,2020,37,702656.0,1144.0,39032.0,116.0,6.71,2021,37,2038446.0,2792.0,117768.0,84.0,9.32
COL,South America,Colombia,2020,51,10208464.0,78990.0,277238.0,1402.0,8.4,2021,51,35696801.0,13777.0,904770.0,343.0,6.859999999999999
HKG,Asia,Hong Kong,2020,45,37439.0,41.0,742.0,2.0,0.0,2021,45,74134.0,21.0,1278.0,0.0,0.0
HUN,Europe,Hungary,2020,18,13234.0,332.0,1455.0,50.0,4.48,2021,18,781299.0,1951.0,27701.0,161.0,0.64
HUN,Europe,Hungary,2020,18,5805.0,167.0,658.0,23.0,1.65,2021,18,781299.0,1951.0,27701.0,161.0,0.64
MNE,Europe,Montenegro,2020,12,35.0,14.0,0.0,0.0,0.0,2021,12,596647.0,3617.0,8141.0,72.0,6.6000000000000005
CAF,Africa,Central African Republic,2020,39,33592.0,20.0,434.0,0.0,3.5999999999999996,2021,39,79411.0,62.0,700.0,0.0,2.71
CIV,Africa,Cote d'Ivoire,2020,43,142576.0,128.0,847.0,0.0,6.290000000000001,2021,43,427781.0,196.0,4809.0,16.0,4.54
OWID_KOS,Europe,Kosovo,2020,45,150125.0,3606.0,4969.0,54.0,11.61,2021,45,160762.0,13.0,2977.0,1.0,0.8
AUS,Oceania,Australia,2020,34,169376.0,1524.0,3231.0,106.0,4.83,2021,34,291380.0,4929.0,6810.0,23.0,10.38
AUS,Oceania,Australia,2020,17,46563.0,126.0,502.0,13.0,2.7,2021,17,207213.0,144.0,6370.0,0.0,9.02
BRN,Asia,Brunei,2020,28,987.0,0.0,21.0,0.0,0.0,2021,28,1856.0,6.0,21.0,0.0,4.75
OWID_NAM,,North America,2020,40,26409541.0,184630.0,928168.0,4043.0,0.0,2021,40,260331386.0,697247.0,5279231.0,14971.0,0.0
OWID_NAM,,North America,2020,40,34423657.0,191895.0,1218099.0,4237.0,0.0,2021,40,260331386.0,697247.0,5279231.0,14971.0,0.0
ARG,South America,Argentina,2020,19,36656.0,1095.0,1918.0,63.0,8.6,2021,19,21495225.0,142293.0,460288.0,2946.0,6.970000000000001
GEO,Asia,Georgia,2020,9,4.0,1.0,0.0,0.0,0.0,2021,9,1885737.0,2413.0,24261.0,74.0,5.829999999999999
ROU,Europe,Romania,2020,45,1883755.0,55660.0,51908.0,825.0,9.26,2021,45,1648031.0,7424.0,47751.0,427.0,0.82
FJI,Oceania,Fiji,2020,33,192.0,1.0,7.0,0.0,0.0,2021,33,268859.0,3448.0,2356.0,72.0,5.7299999999999995
FLK,South America,Falkland Islands,2020,49,84.0,1.0,0.0,0.0,0.0,2021,49,332.0,4.0,0.0,0.0,0.0
FLK,South America,Falkland Islands,2020,49,32.0,0.0,0.0,0.0,0.0,2021,49,332.0,4.0,0.0,0.0,0.0
KHM,Asia,Cambodia,2020,32,1703.0,8.0,0.0,0.0,2.82,2021,32,557446.0,4092.0,10391.0,140.0,6.3100000000000005
OWID_UMC,,Upper middle income,2020,9,546912.0,2371.0,18781.0,394.0,0.0,2021,9,233605446.0,953303.0,6725605.0,28293.0,0.0
GUY,South America,Guyana,2020,49,10782.0,68.0,301.0,2.0,1.98,2021,49,152164.0,244.0,4000.0,10.0,3.9
GUY,South America,Guyana,2020,49,27638.0,231.0,755.0,0.0,4.97,2021,49,152164.0,244.0,4000.0,10.0,3.9
CHN,Asia,China,2020,36,170106.0,27.0,9268.0,0.0,1.24,2021,36,284619.0,79.0,13908.0,0.0,2.38
CHN,Asia,China,2020,36,425478.0,64.0,23170.0,0.0,3.45,2021,36,284619.0,79.0,13908.0,0.0,2.38
MCO,Europe,Monaco,2020,36,308.0,0.0,8.0,0.0,1.42,2021,36,12887.0,31.0,132.0,0.0,3.34
MCO,Europe,Monaco,2020,36,733.0,-7.0,8.0,-3.0,4.05,2021,36,12887.0,31.0,132.0,0.0,3.34
CRI,North America,Costa Rica,2020,25,13250.0,465.0,84.0,0.0,10.21,2021,25,2426259.0,10730.0,30959.0,151.0,6.82
ZMB,Africa,Zambia,2020,28,12739.0,263.0,270.0,12.0,2.66,2021,28,1183580.0,12302.0,18295.0,378.0,6.06
BEL,Europe,Belgium,2020,21,392169.0,1821.0,64025.0,232.0,5.029999999999999,2021,21,7271492.0,17057.0,173375.0,137.0,6.199999999999999
CHL,South America,Chile,2020,27,1146520.0,12454.0,23916.0,504.0,3.22,2021,27,6207916.0,13260.0,129786.0,382.0,3.06
CHL,South America,Chile,2020,27,827374.0,11627.0,16772.0,341.0,2.48,2021,27,6207916.0,13260.0,129786.0,382.0,3.06
ERI,Africa,Eritrea,2020,16,246.0,5.0,0.0,0.0,0.0,2021,16,24329.0,44.0,70.0,0.0,7.5600000000000005
CRI,North America,Costa Rica,2020,40,233839.0,3422.0,2797.0,46.0,3.04,2021,40,2637556.0,11003.0,31517.0,197.0,4.62
CRI,North America,Costa Rica,2020,40,296127.0,3711.0,3473.0,76.0,4.06,2021,40,2637556.0,11003.0,31517.0,197.0,4.62
KWT,Asia,Kuwait,2020,23,27043.0,851.0,212.0,7.0,1.0,2021,23,1566105.0,6678.0,8918.0,22.0,5.449999999999999
KWT,Asia,Kuwait,2020,23,177466.0,4088.0,1410.0,42.0,5.369999999999999,2021,23,1566105.0,6678.0,8918.0,22.0,5.449999999999999
OWID_OCE,,Oceania,2020,37,207753.0,678.0,5732.0,59.0,0.0,2021,37,1256177.0,13998.0,16445.0,153.0,0.0
NOR,Europe,Norway,2020,33,68580.0,366.0,1803.0,5.0,9.14,2021,33,997186.0,3569.0,5643.0,4.0,8.930000000000001
DMA,North America,Dominica,2020,18,32.0,0.0,0.0,0.0,0.0,2021,18,1040.0,1.0,0.0,0.0,0.74
DMA,North America,Dominica,2020,18,80.0,0.0,0.0,0.0,0.0,2021,18,1040.0,1.0,0.0,0.0,0.74
DMA,North America,Dominica,2020,15,106.0,2.0,0.0,0.0,0.0,2021,15,1155.0,0.0,0.0,0.0,0.86
JAM,North America,Jamaica,2020,14,104.0,6.0,3.0,0.0,0.0,2021,14,154826.0,1490.0,2339.0,30.0,3.3699999999999997
JAM,North America,Jamaica,2020,14,191.0,17.0,12.0,2.0,0.0,2021,14,154826.0,1490.0,2339.0,30.0,3.3699999999999997
ARM,Asia,Armenia,2020,12,651.0,142.0,0.0,0.0,2.8499999999999996,2021,12,1262863.0,5228.0,23032.0,79.0,9.69
TTO,North America,Trinidad and Tobago,2020,50,47681.0,113.0,854.0,0.0,5.61,2021,50,542777.0,5516.0,16246.0,147.0,7.62
PHL,Asia,Philippines,2020,17,47494.0,1207.0,3153.0,97.0,6.499999999999999,2021,17,6737460.0,63328.0,113987.0,864.0,6.48
USA,North America,United States,2020,25,15160503.0,181795.0,842220.0,4180.0,8.159999999999998,2021,25,235038447.0,81551.0,4201656.0,2111.0,6.01
MAC,Asia,Macao,2020,8,70.0,0.0,0.0,0.0,0.0,2021,8,336.0,0.0,0.0,0.0,0.0
GTM,North America,Guatemala,2020,49,620444.0,3290.0,21041.0,68.0,5.140000000000001,2021,49,2475745.0,1558.0,63875.0,37.0,3.4299999999999997
GTM,North America,Guatemala,2020,49,244033.0,264.0,8337.0,10.0,2.04,2021,49,2475745.0,1558.0,63875.0,37.0,3.4299999999999997
LCA,North America,Saint Lucia,2020,40,81.0,0.0,0.0,0.0,0.0,2021,40,56613.0,406.0,968.0,18.0,4.45
LCA,North America,Saint Lucia,2020,40,108.0,0.0,0.0,0.0,0.0,2021,40,56613.0,406.0,968.0,18.0,4.45
GRL,North America,Greenland,2020,36,28.0,0.0,0.0,0.0,0.0,2021,36,1000.0,5.0,0.0,0.0,0.0
GRL,North America,Greenland,2020,36,70.0,0.0,0.0,0.0,0.0,2021,36,1000.0,5.0,0.0,0.0,0.0
KNA,North America,Saint Kitts and Nevis,2020,40,76.0,0.0,0.0,0.0,0.0,2021,40,3959.0,76.0,26.0,0.0,2.3899999999999997
KNA,North America,Saint Kitts and Nevis,2020,40,57.0,0.0,0.0,0.0,0.0,2021,40,3959.0,76.0,26.0,0.0,2.3899999999999997
KNA,North America,Saint Kitts and Nevis,2020,13,8.0,2.0,0.0,0.0,0.0,2021,13,308.0,0.0,0.0,0.0,0.0
SAU,Asia,Saudi Arabia,2020,19,224155.0,11677.0,1471.0,63.0,9.040000000000001,2021,19,2956558.0,7031.0,49131.0,91.0,7.2700000000000005
SLV,North America,El Salvador,2020,30,91000.0,2713.0,2535.0,66.0,7.68,2021,30,586226.0,1839.0,17632.0,63.0,7.43
BHR,Asia,Bahrain,2020,10,397.0,44.0,0.0,0.0,0.0,2021,10,747336.0,3732.0,2762.0,20.0,5.799999999999999
IMN,Europe,Isle of Man,2020,14,151.0,28.0,0.0,0.0,0.0,2021,14,6260.0,14.0,116.0,2.0,0.0
IMN,Europe,Isle of Man,2020,14,403.0,66.0,4.0,1.0,0.0,2021,14,6260.0,14.0,116.0,2.0,0.0
NLD,Europe,Netherlands,2020,44,2253161.0,70172.0,50614.0,376.0,7.83,2021,44,14744663.0,47623.0,129008.0,84.0,9.6
NLD,Europe,Netherlands,2020,20,303175.0,1489.0,38976.0,248.0,4.48,2021,20,11057725.0,40281.0,121906.0,117.0,5.86
ERI,Africa,Eritrea,2020,19,273.0,0.0,0.0,0.0,0.0,2021,19,25950.0,71.0,82.0,2.0,7.700000000000001
OWID_INT,,International,2020,13,4986.0,2.0,66.0,2.0,0.0,2021,13,5047.0,0.0,105.0,0.0,0.0
CZE,Europe,Czechia,2020,45,2640903.0,76118.0,28624.0,1430.0,6.73,2021,45,1762902.0,5081.0,30753.0,17.0,1.54
DMA,North America,Dominica,2020,46,461.0,5.0,0.0,0.0,0.0,2021,46,35982.0,274.0,234.0,2.0,7.709999999999999
JOR,Asia,Jordan,2020,36,11145.0,319.0,77.0,1.0,7.35,2021,36,3197140.0,3114.0,41781.0,52.0,4.12
JOR,Asia,Jordan,2020,36,4000.0,141.0,30.0,0.0,2.9699999999999998,2021,36,3197140.0,3114.0,41781.0,52.0,4.12
HRV,Europe,Croatia,2020,48,788065.0,23283.0,10504.0,351.0,8.079999999999998,2021,48,4084956.0,33859.0,73530.0,452.0,7.0
OWID_KOS,Europe,Kosovo,2020,15,1335.0,115.0,30.0,6.0,9.06,2021,15,659161.0,4807.0,13586.0,76.0,7.260000000000001
SWE,Europe,Sweden,2020,10,539.0,165.0,0.0,0.0,2.22,2021,10,657309.0,0.0,12826.0,0.0,1.2
NIC,North America,Nicaragua,2020,15,46.0,3.0,7.0,0.0,0.0,2021,15,46989.0,50.0,1251.0,1.0,1.7
LBN,Asia,Lebanon,2020,27,7269.0,77.0,139.0,1.0,5.0,2021,27,1635605.0,497.0,23569.0,8.0,3.62
LBN,Asia,Lebanon,2020,27,5263.0,59.0,102.0,1.0,3.53,2021,27,1635605.0,497.0,23569.0,8.0,3.62
BFA,Africa,Burkina Faso,2020,43,16871.0,101.0,455.0,0.0,6.47,2021,43,103417.0,107.0,1471.0,11.0,4.1499999999999995
BGR,Europe,Bulgaria,2020,18,3149.0,88.0,140.0,6.0,2.0300000000000002,2021,18,2408467.0,7280.0,97235.0,540.0,4.27
BGR,Europe,Bulgaria,2020,18,7015.0,259.0,302.0,11.0,5.779999999999999,2021,18,2408467.0,7280.0,97235.0,540.0,4.27
CMR,Africa,Cameroon,2020,32,123424.0,787.0,2741.0,4.0,6.860000000000001,2021,32,574448.0,0.0,9338.0,0.0,2.5
MDG,Africa,Madagascar,2020,52,123431.0,46.0,1820.0,1.0,3.62,2021,52,333360.0,2295.0,7003.0,31.0,2.39
MDV,Asia,Maldives,2020,49,26005.0,64.0,92.0,0.0,1.69,2021,49,367731.0,445.0,1006.0,3.0,4.01
MDV,Asia,Maldives,2020,49,65527.0,148.0,235.0,1.0,4.07,2021,49,367731.0,445.0,1006.0,3.0,4.01
MLT,Europe,Malta,2020,35,12190.0,270.0,70.0,0.0,6.47,2021,35,251358.0,318.0,3063.0,4.0,5.61
SVK,Europe,Slovakia,2020,37,34636.0,927.0,260.0,1.0,9.32,2021,37,5480005.0,3498.0,87877.0,9.0,10.88
BHR,Asia,Bahrain,2020,35,352778.0,2353.0,1307.0,6.0,7.129999999999999,2021,35,1903518.0,712.0,9712.0,2.0,6.729999999999999
HKG,Asia,Hong Kong,2020,21,7405.0,13.0,28.0,0.0,0.0,2021,21,82789.0,9.0,1470.0,0.0,0.0
IDN,Asia,Indonesia,2020,27,165487.0,3573.0,8435.0,156.0,3.4299999999999997,2021,27,8586039.0,84310.0,231214.0,1762.0,5.52
IDN,Asia,Indonesia,2020,27,240001.0,5757.0,12046.0,213.0,4.609999999999999,2021,27,8586039.0,84310.0,231214.0,1762.0,5.52
CAF,Africa,Central African Republic,2020,45,34075.0,13.0,434.0,0.0,3.69,2021,45,69474.0,61.0,600.0,0.0,1.53
IMN,Europe,Isle of Man,2020,40,1360.0,0.0,96.0,0.0,0.0,2021,40,37518.0,218.0,255.0,0.0,0.0
IMN,Europe,Isle of Man,2020,40,1023.0,2.0,72.0,0.0,0.0,2021,40,37518.0,218.0,255.0,0.0,0.0
NLD,Europe,Netherlands,2020,17,244981.0,5610.0,28357.0,811.0,5.74,2021,17,10008316.0,57806.0,119047.0,134.0,7.38
DMA,North America,Dominica,2020,20,112.0,0.0,0.0,0.0,0.0,2021,20,1234.0,3.0,0.0,0.0,0.6
GEO,Asia,Georgia,2020,39,29273.0,1654.0,168.0,9.0,10.510000000000002,2021,39,4201186.0,11597.0,60648.0,289.0,5.73
TGO,Africa,Togo,2020,51,23203.0,175.0,462.0,0.0,7.500000000000001,2021,51,185240.0,178.0,1704.0,1.0,13.23
THA,Asia,Thailand,2020,27,12717.0,14.0,232.0,0.0,4.63,2021,27,812906.0,17850.0,6403.0,159.0,3.83
THA,Asia,Thailand,2020,27,9502.0,9.0,174.0,0.0,3.3899999999999997,2021,27,812906.0,17850.0,6403.0,159.0,3.83
PHL,Asia,Philippines,2020,34,1216350.0,29331.0,19617.0,366.0,7.17,2021,34,12462486.0,96820.0,215466.0,1526.0,8.559999999999999
GRL,North America,Greenland,2020,38,98.0,0.0,0.0,0.0,0.0,2021,38,2991.0,74.0,0.0,0.0,0.0
GRD,North America,Grenada,2020,50,299.0,2.0,0.0,0.0,0.0,2021,50,41372.0,6.0,1400.0,0.0,5.33
BOL,South America,Bolivia,2020,35,785282.0,6927.0,33052.0,496.0,6.15,2021,35,3417566.0,3408.0,128439.0,106.0,6.370000000000001
ECU,South America,Ecuador,2020,19,213368.0,1607.0,11395.0,346.0,8.110000000000001,2021,19,2750771.0,14332.0,132491.0,413.0,6.920000000000002
MCO,Europe,Monaco,2020,14,245.0,14.0,4.0,0.0,0.0,2021,14,9094.0,34.0,112.0,0.0,3.6799999999999997
MCO,Europe,Monaco,2020,14,147.0,10.0,3.0,1.0,0.0,2021,14,9094.0,34.0,112.0,0.0,3.6799999999999997
MNG,Asia,Mongolia,2020,27,880.0,0.0,0.0,0.0,1.91,2021,27,451720.0,5784.0,2177.0,45.0,4.3500000000000005
MNG,Asia,Mongolia,2020,27,660.0,1.0,0.0,0.0,1.59,2021,27,451720.0,5784.0,2177.0,45.0,4.3500000000000005
ZWE,Africa,Zimbabwe,2020,26,3735.0,88.0,42.0,2.0,7.530000000000001,2021,26,305709.0,4390.0,11895.0,59.0,13.209999999999999
MSR,North America,Montserrat,2020,49,65.0,0.0,5.0,0.0,0.0,2021,49,176.0,0.0,4.0,0.0,0.0
MSR,North America,Montserrat,2020,49,26.0,0.0,2.0,0.0,0.0,2021,49,176.0,0.0,4.0,0.0,0.0
IRQ,Asia,Iraq,2020,39,2326880.0,30372.0,61217.0,444.0,7.170000000000001,2021,39,13888820.0,18923.0,153655.0,297.0,5.15
CYM,North America,Cayman Islands,2020,18,148.0,1.0,2.0,0.0,0.0,2021,18,3240.0,12.0,12.0,0.0,0.0
CYM,North America,Cayman Islands,2020,18,356.0,3.0,5.0,0.0,0.0,2021,18,3240.0,12.0,12.0,0.0,0.0
ETH,Africa,Ethiopia,2020,12,41.0,8.0,0.0,0.0,0.0,2021,12,1261378.0,11587.0,18137.0,107.0,8.709999999999999
NPL,Asia,Nepal,2020,40,246748.0,6753.0,1557.0,30.0,4.0,2021,40,1592577.0,1557.0,22305.0,22.0,1.74
NPL,Asia,Nepal,2020,40,302214.0,5996.0,1947.0,31.0,4.73,2021,40,1592577.0,1557.0,22305.0,22.0,1.74
CYM,North America,Cayman Islands,2020,50,2055.0,10.0,14.0,0.0,0.0,2021,50,54128.0,342.0,61.0,2.0,0.0
OWID_KOS,Europe,Kosovo,2020,43,121072.0,1003.0,4600.0,9.0,10.350000000000001,2021,43,1124029.0,92.0,20816.0,1.0,4.2
OWID_KOS,Europe,Kosovo,2020,41,111647.0,372.0,4460.0,15.0,7.8,2021,41,1121927.0,204.0,20749.0,7.0,2.93
LAO,Asia,Laos,2020,23,19.0,0.0,0.0,0.0,0.0,2021,23,9715.0,45.0,15.0,0.0,2.48
LAO,Asia,Laos,2020,23,114.0,0.0,0.0,0.0,0.0,2021,23,9715.0,45.0,15.0,0.0,2.48
KEN,Africa,Kenya,2020,37,248489.0,949.0,4249.0,25.0,5.319999999999999,2021,37,1692204.0,3764.0,33873.0,124.0,5.3
CYP,Europe,Cyprus,2020,23,943.0,2.0,17.0,0.0,0.91,2021,23,368485.0,347.0,1811.0,3.0,3.46
CYP,Europe,Cyprus,2020,23,5721.0,17.0,102.0,0.0,5.919999999999999,2021,23,368485.0,347.0,1811.0,3.0,3.46
LBN,Asia,Lebanon,2020,17,4797.0,32.0,153.0,3.0,5.3,2021,17,3604214.0,11112.0,49171.0,232.0,5.48
ATG,North America,Antigua and Barbuda,2020,45,905.0,3.0,21.0,0.0,3.37,2021,45,4058.0,0.0,102.0,0.0,0.65
NER,Africa,Niger,2020,18,3538.0,35.0,153.0,5.0,4.25,2021,18,31293.0,70.0,1146.0,0.0,6.3500000000000005
NER,Africa,Niger,2020,18,1464.0,17.0,68.0,3.0,1.7,2021,18,31293.0,70.0,1146.0,0.0,6.3500000000000005
CMR,Africa,Cameroon,2020,10,2.0,1.0,0.0,0.0,0.0,2021,10,35714.0,0.0,551.0,0.0,0.4
PRT,Europe,Portugal,2020,45,1099361.0,32261.0,18843.0,341.0,9.11,2021,45,6561319.0,5883.0,109088.0,41.0,7.219999999999999
BOL,South America,Bolivia,2020,23,9982.0,390.0,313.0,3.0,1.32,2021,23,739753.0,4565.0,28995.0,89.0,2.18
BOL,South America,Bolivia,2020,23,71491.0,3376.0,2415.0,141.0,7.710000000000001,2021,23,739753.0,4565.0,28995.0,89.0,2.18
GIB,Europe,Gibraltar,2020,40,1254.0,32.0,0.0,0.0,0.0,2021,40,11121.0,17.0,194.0,0.0,0.0
